Morning Lower Body Workout,,,
Cable Rope Tricep Pushdown / Extension,12,18,123
Cable Rope Tricep Pushdown / Extension,12,18,32
Cable Rope Tricep Pushdown / Extension,12,18,148
Dumbbell Bicep Curl,8,10,32
Dumbbell Bicep Curl,8,10,136
Dumbbell Bicep Curl,8,10,30
,,,
Tuesday Morning Workout,,,
Workout Start,2024-07-02 07:43:40,,
Workout End,2024-07-02 08:41:17,,
Total Duration (seconds),3457,,
Total Sets,17,,
Burned Calories,858,,
Total TVL (kgs),5258,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,3,90,0
Barbell Deadlift,5,50,0
Barbell Deadlift,2,100,57
Barbell Deadlift,1,110,358
Barbell Deadlift,3,120,116
Barbell Deadlift,3,120,216
Barbell Deadlift,3,120,246
Barbell Deadlift,10,85,270
Barbell Back Squat,5,62.5,419
Barbell Back Squat,5,62.5,92
Barbell Back Squat,5,62.5,170
Dumbbell Bicep Curl,10,8,8
Dumbbell Bicep Curl,10,8,0
Dumbbell Bicep Curl,10,8,2
Leg / Hamstring Curl Seated,10,36,183
Leg / Hamstring Curl Seated,10,36,37
Leg / Hamstring Curl Seated,10,36,102
,,,
Monday Morning Workout,,,
Workout Start,2024-07-08 07:43:33,,
Workout End,2024-07-08 08:39:14,,
Total Duration (seconds),3341,,
Total Sets,19,,
Burned Calories,641,,
Total TVL (kgs),6106,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,9,20,0
Barbell Bench Press,6,30,106
Barbell Bench Press,5,40,110
Barbell Bench Press,5,50,308
Barbell Bench Press,5,50,152
Barbell Bench Press,5,50,190
Barbell Bench Press,5,50,184
Barbell Bent Over Row,10,50,250
Barbell Bent Over Row,10,50,128
Barbell Bent Over Row,10,52.5,144
Dumbbell Bench Press,10,17.5,226
Dumbbell Bench Press,10,17.5,94
Dumbbell Bench Press,10,17.5,174
Cable Lat Pull Down Wide-Grip,10,52.5,68
Cable Lat Pull Down Wide-Grip,10,52.5,80
Cable Lat Pull Down Wide-Grip,10,52.5,144
Cable Rope Bicep Curl,12,11,68
Cable Rope Bicep Curl,12,11,40
Cable Rope Bicep Curl,12,11,52
,,,
Tuesday Morning Workout,,,
Workout Start,2024-07-09 07:43:58,,
Workout End,2024-07-09 08:41:16,,
Total Duration (seconds),3437,,
Total Sets,14,,
Burned Calories,788,,
Total TVL (kgs),4303,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,60,0
Barbell Deadlift,3,80,180
Barbell Deadlift,2,100,811
Barbell Deadlift,1,110,0
Barbell Deadlift,3,122.5,0
Barbell Deadlift,3,122.5,34
Barbell Deadlift,3,122.5,664
Barbell Deadlift,10,85,120
Barbell Back Squat,5,60,380
Barbell Back Squat,5,60,104
Barbell Back Squat,5,60,178
Dumbbell Bicep Curl,10,10,0
Dumbbell Bicep Curl,10,10,28
Dumbbell Bicep Curl,10,10,6
,,,
Thursday Morning Workout,,,
Workout Start,2024-07-11 07:41:38,,
Workout End,2024-07-11 08:45:26,,
Total Duration (seconds),3828,,
Total Sets,27,,
Burned Calories,729,,
Total TVL (kgs),6701,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Overhead Press / Military Press,8,20,0
Barbell Overhead Press / Military Press,3,20,102
Barbell Overhead Press / Military Press,5,35,142
Barbell Overhead Press / Military Press,6,35,74
Barbell Overhead Press / Military Press,6,35,128
Barbell Overhead Press / Military Press,6,35,160
Barbell Incline Bench Press,5,35,120
Barbell Incline Bench Press,5,35,110
Barbell Incline Bench Press,5,37.5,214
Barbell Incline Bench Press,5,40,284
Dumbbell Row,10,17.5,0
Dumbbell Row,10,17.5,96
Dumbbell Row,10,17.5,0
Barbell Bench Press,5,20,126
Dumbbell Row,10,17.5,4
Cable V-Handle Seated Row,10,59,236
Cable V-Handle Seated Row,10,59,88
Cable V-Handle Seated Row,10,59,124
Cable Rope Overhead Tricep Extension High,13,20,82
Cable Rope Overhead Tricep Extension High,12,20,100
Cable Rope Overhead Tricep Extension High,12,20,88
Cable Bar Bicep Curl,12,15.8,112
Cable Bar Bicep Curl,12,15.8,92
Cable Bar Bicep Curl,12,15.8,76
Dumbbell Lat Raise,10,6,14
Dumbbell Lat Raise,10,6,24
Dumbbell Lat Raise,10,6,8
,,,
Friday Morning Workout,,,
Workout Start,2024-07-12 06:26:41,,
Workout End,2024-07-12 07:36:40,,
Total Duration (seconds),4199,,
Total Sets,9,,
Burned Calories,741,,
Total TVL (kgs),900,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Back Squat,5,20,0
Barbell Back Squat,5,20,415
Barbell Back Squat,5,20,353
Barbell Back Squat,5,20,593
Barbell Bench Press,4,20,230
Barbell Bench Press,7,20,10
Barbell Bench Press,5,20,252
Barbell Bench Press,4,20,68
Barbell Bench Press,5,20,573
,,,
Tuesday Afternoon Workout,,,
Workout Start,2024-07-16 14:01:56,,
Workout End,2024-07-16 14:58:28,,
Total Duration (seconds),3392,,
Total Sets,13,,
Burned Calories,725,,
Total TVL (kgs),3560,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,60,0
Barbell Deadlift,3,80,10
Barbell Deadlift,2,90,352
Barbell Deadlift,1,110,820
Barbell Deadlift,2,125,67
Barbell Deadlift,2,125,0
Barbell Deadlift,3,110,0
Barbell Deadlift,4,110,225
Barbell Deadlift,7,80,0
Barbell Back Squat,5,50,486
Barbell Back Squat,5,50,204
Dumbbell Hammer Curl,10,10,10
Dumbbell Bicep Curl,10,10,10
,,,
Monday Morning Workout,,,
Workout Start,2024-07-22 07:44:28,,
Workout End,2024-07-22 08:38:01,,
Total Duration (seconds),3213,,
Total Sets,25,,
Burned Calories,524,,
Total TVL (kgs),6995,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,9,20,0
Barbell Bench Press,5,30,60
Barbell Bench Press,3,40,150
Barbell Bench Press,5,40,132
Barbell Bench Press,5,40,70
Barbell Bench Press,5,40,80
Barbell Bench Press,5,40,138
Cable V-Handle Seated Row,10,59,200
Cable V-Handle Seated Row,10,59,74
Cable V-Handle Seated Row,10,59,136
Dumbbell Bench Press,12,12.5,134
Dumbbell Bench Press,10,15,66
Dumbbell Bench Press,10,15,194
Cable Lat Pull Down Wide-Grip,10,45,88
Cable Lat Pull Down Wide-Grip,10,52.5,46
Cable Lat Pull Down Wide-Grip,10,45,120
Cable Rope Overhead Tricep Extension High,11,18,72
Cable Rope Overhead Tricep Extension High,10,18,52
Cable Rope Overhead Tricep Extension High,10,18,62
Cable Rope Bicep Curl,12,11,68
Cable Rope Bicep Curl,12,13,28
Cable Rope Bicep Curl,12,13,30
Cable Fly High,12,9,68
Cable Fly High,12,9,42
Cable Fly High,12,9,38
,,,
Tuesday Morning Workout,,,
Workout Start,2024-07-23 07:46:21,,
Workout End,2024-07-23 08:33:14,,
Total Duration (seconds),2813,,
Total Sets,8,,
Burned Calories,529,,
Total TVL (kgs),2835,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,70,0
Barbell Deadlift,3,90,196
Barbell Deadlift,2,105,434
Barbell Deadlift,1,115,125
Barbell Deadlift,3,125,200
Barbell Deadlift,3,125,332
Barbell Deadlift,3,125,334
Barbell Deadlift,9,85,405
,,,
Friday Morning Workout,,,
Workout Start,2024-07-26 06:26:31,,
Workout End,2024-07-26 07:34:24,,
Total Duration (seconds),4074,,
Total Sets,17,,
Burned Calories,734,,
Total TVL (kgs),4850,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Back Squat,5,40,0
Barbell Back Squat,5,75,324
Barbell Back Squat,5,80,401
Barbell Back Squat,5,80,326
Barbell Back Squat,5,80,326
Barbell Deadlift,3,90,216
Barbell Deadlift,3,90,178
Barbell Deadlift,3,100,172
Barbell Overhead Press / Military Press,6,35,142
Barbell Overhead Press / Military Press,6,37.5,104
Barbell Overhead Press / Military Press,6,37.5,278
Barbell Bench Press,5,40,198
Barbell Bench Press,5,45,174
Barbell Bench Press,4,50,50
Barbell Bench Press,3,50,50
Dumbbell Tricep Kickback,9,20,114
Dumbbell Tricep Kickback,11,20,238
,,,
Monday Morning Workout,,,
Workout Start,2024-07-29 07:50:13,,
Workout End,2024-07-29 08:45:13,,
Total Duration (seconds),3300,,
Total Sets,26,,
Burned Calories,551,,
Total TVL (kgs),7424,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,8,20,0
Barbell Bench Press,5,30,80
Barbell Bench Press,3,35,152
Barbell Bench Press,3,40,152
Barbell Bench Press,5,47.5,123
Barbell Bench Press,5,47.5,120
Barbell Bench Press,5,47.5,126
Barbell Bench Press,5,47.5,228
Dumbbell Bench Press,10,17.5,130
Dumbbell Bench Press,10,17.5,84
Dumbbell Bench Press,10,17.5,128
Machine Hammer-Grip Row,10,52,102
Machine Hammer-Grip Row,10,66,66
Machine Hammer-Grip Row,10,66,128
Cable Fly High,10,9,108
Cable Fly High,10,11,50
Cable Fly High,10,11,86
Cable Rope Bicep Curl,12,11,92
Cable Rope Bicep Curl,12,13,12
Cable Rope Bicep Curl,13,11,110
Cable Lat Pull Down Wide-Grip,10,45,0
Cable Lat Pull Down Wide-Grip,10,45,8
Cable Lat Pull Down Wide-Grip,10,45,38
Cable Rope Tricep Pushdown / Extension,12,18,74
Cable Rope Tricep Pushdown / Extension,12,18,88
Cable Rope Tricep Pushdown / Extension,12,18,68
,,,
Tuesday Morning Workout,,,
Workout Start,2024-07-30 07:52:55,,
Workout End,2024-07-30 09:01:55,,
Total Duration (seconds),4140,,
Total Sets,19,,
Burned Calories,764,,
Total TVL (kgs),4930,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,70,0
Barbell Deadlift,3,90,214
Barbell Deadlift,2,100,696
Barbell Deadlift,1,115,0
Barbell Deadlift,3,125,164
Barbell Deadlift,3,125,369
Barbell Deadlift,3,115,254
Barbell Back Squat,5,20,441
Barbell Back Squat,5,20,94
Barbell Back Squat,5,20,212
Dumbbell Bicep Curl,10,8,0
Dumbbell Bicep Curl,10,8,4
Dumbbell Bicep Curl,10,8,4
Machine Leg Extension,10,40,236
Machine Leg Extension,8,40,47
Machine Leg Extension,8,40,95
Leg / Hamstring Curl Seated,10,36,121
Leg / Hamstring Curl Seated,10,36,32
Leg / Hamstring Curl Seated,10,36,246
,,,
Thursday Morning Workout,,,
Workout Start,2024-08-01 07:55:16,,
Workout End,2024-08-01 08:56:15,,
Total Duration (seconds),3660,,
Total Sets,27,,
Burned Calories,616,,
Total TVL (kgs),6300,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Overhead Press / Military Press,5,20,0
Barbell Overhead Press / Military Press,3,30,60
Barbell Overhead Press / Military Press,2,35,169
Barbell Overhead Press / Military Press,5,37.5,64
Barbell Overhead Press / Military Press,5,37.5,104
Barbell Overhead Press / Military Press,5,37.5,112
Barbell Incline Bench Press,5,35,84
Barbell Incline Bench Press,6,35,220
Barbell Incline Bench Press,5,37.5,156
Dumbbell Row,10,17.5,0
Dumbbell Row,11,20,14
Dumbbell Row,10,20,0
Barbell Incline Bench Press,5,45,214
Barbell Incline Bench Press,5,40,114
Barbell Incline Bench Press,5,40,114
Cable V-Handle Seated Row,10,52,50
Cable V-Handle Seated Row,10,59,112
Cable V-Handle Seated Row,10,59,148
Cable Bar Bicep Curl,10,13,110
Cable Bar Bicep Curl,10,13,96
Cable Bar Bicep Curl,10,13,92
Dumbbell Lat Raise,10,6,24
Dumbbell Lat Raise,10,6,12
Dumbbell Lat Raise,10,6,10
Cable Rope Overhead Tricep Extension High,10,20,102
Cable Rope Overhead Tricep Extension High,10,20,60
Cable Rope Overhead Tricep Extension High,12,20,138
,,,
Friday Morning Workout,,,
Workout Start,2024-08-02 06:27:00,,
Workout End,2024-08-02 07:33:39,,
Total Duration (seconds),3999,,
Total Sets,13,,
Burned Calories,693,,
Total TVL (kgs),2030,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Back Squat,5,20,0
Barbell Back Squat,3,60,166
Barbell Back Squat,3,60,156
Barbell Back Squat,3,60,318
Barbell Back Squat,3,60,525
Barbell Back Squat,3,60,529
Barbell Bench Press,5,20,282
Barbell Bench Press,6,20,132
Barbell Bench Press,6,20,198
Barbell Bench Press,3,20,270
Barbell Deadlift,3,70,44
Barbell Deadlift,3,70,106
Barbell Deadlift,3,70,134
,,,
Tuesday Morning Workout,,,
Workout Start,2024-08-06 07:53:23,,
Workout End,2024-08-09 08:28:07,,
Total Duration (seconds),261285,,
Total Sets,15,,
Burned Calories,N/A,,
Total TVL (kgs),2765,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,3,30,0
Barbell Bench Press,5,20,139
Barbell Bench Press,3,50,429
Barbell Bench Press,2,45,0
Barbell Bench Press,2,40,0
Barbell Bench Press,3,50,129
Barbell Bench Press,3,50,106
Barbell Bench Press,3,50,154
Barbell Deadlift,5,80,755
Barbell Deadlift,3,100,3
Barbell Deadlift,1,115,312
Barbell Deadlift,3,110,247
Barbell Deadlift,3,110,0
Barbell Deadlift,3,110,453
Dips,3,0,759
,,,
Thursday Morning Workout,,,
Workout Start,2024-08-08 07:43:20,,
Workout End,2024-08-12 07:52:34,,
Total Duration (seconds),346154,,
Total Sets,8,,
Burned Calories,N/A,,
Total TVL (kgs),1348,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Overhead Press / Military Press,5,20,0
Barbell Overhead Press / Military Press,3,30,76
Barbell Overhead Press / Military Press,2,35,201
Barbell Overhead Press / Military Press,6,37.5,86
Barbell Overhead Press / Military Press,6,37.5,110
Barbell Overhead Press / Military Press,6,37.5,134
Barbell Overhead Press / Military Press,6,37.5,204
Barbell Incline Bench Press,5,37.5,108
,,,
Friday Morning Workout,,,
Workout Start,2024-08-09 08:28:16,,
Workout End,2024-08-09 09:31:30,,
Total Duration (seconds),3794,,
Total Sets,12,,
Burned Calories,675,,
Total TVL (kgs),1230,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Back Squat,5,20,0
Barbell Back Squat,3,20,250
Barbell Back Squat,3,20,172
Barbell Back Squat,3,20,405
Barbell Back Squat,3,20,240
Barbell Back Squat,10,20,140
Barbell Deadlift,3,80,194
Barbell Bench Press,3,30,70
Barbell Bench Press,3,30,344
Barbell Bench Press,3,30,272
Barbell Bench Press,3,30,268
Barbell Bench Press,3,30,150
,,,
Monday Morning Workout,,,
Workout Start,2024-08-12 07:52:41,,
Workout End,2024-08-12 08:43:25,,
Total Duration (seconds),3044,,
Total Sets,23,,
Burned Calories,465,,
Total TVL (kgs),5364,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Dumbbell Bench Press,5,15,0
Dumbbell Bench Press,10,17.5,76
Dumbbell Bench Press,10,17.5,150
Dumbbell Bench Press,10,17.5,86
Barbell Bench Press,5,20,148
Barbell Bench Press,6,30,128
Barbell Bench Press,3,40,130
Barbell Bench Press,3,45,180
Barbell Bench Press,3,47.5,156
Barbell Bench Press,3,47.5,114
Barbell Bench Press,3,47.5,86
Cable Fly High,10,11,132
Cable Fly High,10,11,38
Cable Fly High,10,11,70
Cable Lat Pull Down Wide-Grip,10,52.5,112
Cable Lat Pull Down Wide-Grip,10,52.5,80
Cable Lat Pull Down Wide-Grip,10,52.5,64
Cable Rope Bicep Curl,10,13,136
Cable Rope Bicep Curl,10,13,48
Cable Rope Bicep Curl,10,13,88
Cable Rope Tricep Pushdown / Extension,10,18,40
Cable Rope Tricep Pushdown / Extension,10,18,58
Cable Rope Tricep Pushdown / Extension,12,18,80
,,,
Wednesday Morning Workout,,,
Workout Start,2024-08-14 07:40:32,,
Workout End,2024-08-14 08:39:05,,
Total Duration (seconds),3512,,
Total Sets,18,,
Burned Calories,674,,
Total TVL (kgs),4820,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,30,0
Barbell Deadlift,3,60,345
Barbell Deadlift,3,80,231
Barbell Deadlift,3,90,177
Barbell Deadlift,3,90,348
Barbell Deadlift,3,90,42
Barbell Back Squat,5,50,419
Barbell Back Squat,5,50,11
Barbell Back Squat,5,50,184
Dumbbell Bicep Curl,10,8,217
Dumbbell Bicep Curl,10,8,217
Dumbbell Bicep Curl,10,8,2
Machine Leg Extension,10,36,253
Machine Leg Extension,10,36,214
Machine Leg Extension,10,36,157
Leg / Hamstring Curl Seated,10,36,47
Leg / Hamstring Curl Seated,10,36,56
Leg / Hamstring Curl Seated,10,41,187
,,,
Thursday Morning Workout,,,
Workout Start,2024-08-15 08:13:26,,
Workout End,2024-08-15 09:06:17,,
Total Duration (seconds),3170,,
Total Sets,27,,
Burned Calories,539,,
Total TVL (kgs),5359,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Overhead Press / Military Press,8,10,0
Barbell Overhead Press / Military Press,5,20,34
Barbell Overhead Press / Military Press,6,25,48
Barbell Overhead Press / Military Press,5,35,62
Barbell Overhead Press / Military Press,6,37.5,72
Barbell Overhead Press / Military Press,6,37.5,158
Machine Shoulder Press,6,37.5,60
Machine Shoulder Press,6,37.5,86
Barbell Bench Press,5,45,230
Barbell Bench Press,5,45,102
Barbell Bench Press,5,45,138
Dumbbell Row,11,20,4
Dumbbell Row,10,20,14
Dumbbell Row,10,20,8
Barbell Incline Bench Press,5,40,334
Barbell Incline Bench Press,5,40,76
Barbell Incline Bench Press,5,40,234
Cable Bar Bicep Curl,12,13,204
Cable Bar Bicep Curl,10,13,74
Cable Bar Bicep Curl,10,13,106
Dumbbell Lat Raise,10,6,10
Dumbbell Lat Raise,10,6,8
Dumbbell Lat Raise,5,6,14
Dumbbell Lat Raise,5,6,0
Cable Rope Overhead Tricep Extension High,9,23,56
Cable Rope Overhead Tricep Extension High,12,18,64
Cable Rope Overhead Tricep Extension High,12,20,56
,,,
Friday Morning Workout,,,
Workout Start,2024-08-16 07:27:10,,
Workout End,2024-08-16 08:30:33,,
Total Duration (seconds),3802,,
Total Sets,15,,
Burned Calories,659,,
Total TVL (kgs),950,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Back Squat,3,20,0
Barbell Back Squat,3,20,455
Barbell Back Squat,3,20,276
Barbell Back Squat,3,20,288
Barbell Back Squat,3,20,222
Barbell Deadlift,3,30,184
Barbell Deadlift,3,30,56
Barbell Deadlift,3,30,144
Barbell Deadlift,3,30,142
Barbell Overhead Press / Military Press,3,10,82
Barbell Overhead Press / Military Press,3,10,104
Barbell Overhead Press / Military Press,4,10,102
Barbell Overhead Press / Military Press,4,10,164
Barbell Overhead Press / Military Press,10,10,509
Barbell Overhead Press / Military Press,5,10,260
,,,
Wednesday Morning Workout,,,
Workout Start,2024-08-21 07:41:16,,
Workout End,2024-08-21 08:40:38,,
Total Duration (seconds),3562,,
Total Sets,25,,
Burned Calories,594,,
Total TVL (kgs),5596,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Dumbbell Bench Press,6,20,0
Dumbbell Bench Press,5,20,72
Dumbbell Bench Press,6,20,190
Dumbbell Bench Press,6,20,136
Machine Shoulder Press,8,14,150
Machine Shoulder Press,6,40,30
Machine Shoulder Press,6,40,88
Machine Shoulder Press,6,40,70
Machine Shoulder Press,6,40,120
Barbell Overhead Press / Military Press,5,10,62
Cable V-Handle Seated Row,8,59,114
Cable V-Handle Seated Row,8,59,104
Cable V-Handle Seated Row,8,59,146
Machine Seated Chest Press,8,20,44
Machine Seated Chest Press,4,40,152
Machine Seated Chest Press,5,40,228
Machine Seated Chest Press,4,40,96
Cable Bar Tricep Pushdown / Extension,12,18,94
Cable Bar Tricep Pushdown / Extension,10,23,80
Cable Bar Tricep Pushdown / Extension,12,27,66
Dumbbell Lat Raise,8,6,50
Dumbbell Lat Raise,8,6,172
Dumbbell Lat Raise,8,6,82
Dumbbell Hammer Curl,10,10,20
Dumbbell Hammer Curl,10,10,24
,,,
Thursday Morning Workout,,,
Workout Start,2024-08-22 08:08:53,,
Workout End,2024-08-22 09:22:10,,
Total Duration (seconds),4397,,
Total Sets,22,,
Burned Calories,785,,
Total TVL (kgs),9786,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,7,60,0
Barbell Deadlift,3,80,220
Barbell Deadlift,4,115,463
Barbell Deadlift,4,115,294
Barbell Deadlift,5,110,302
Barbell Deadlift,4,110,288
Barbell Back Squat,4,55,445
Barbell Back Squat,4,55,110
Barbell Back Squat,4,55,164
Barbell Back Squat,4,55,84
Dumbbell Bicep Curl,12,8,2
Dumbbell Bicep Curl,12,8,0
Dumbbell Bicep Curl,12,8,0
Machine Leg Press,12,100,314
Machine Leg Press,12,100,81
Machine Leg Press,12,100,242
Machine Leg Extension,10,36,51
Machine Leg Extension,10,36,75
Machine Leg Extension,10,36,129
Leg / Hamstring Curl Seated,10,36,10
Leg / Hamstring Curl Seated,10,36,98
Leg / Hamstring Curl Seated,10,36,179
,,,
Friday Morning Workout,,,
Workout Start,2024-08-23 07:32:43,,
Workout End,2024-08-23 08:37:27,,
Total Duration (seconds),3884,,
Total Sets,20,,
Burned Calories,597,,
Total TVL (kgs),4275,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,3,47.5,0
Barbell Bench Press,3,52.5,298
Barbell Bench Press,3,52.5,477
Barbell Bench Press,3,52.5,557
Barbell Bent Over Row,8,50,274
Barbell Bent Over Row,11,50,58
Dumbbell Bench Press,10,17.5,70
Dumbbell Bench Press,10,17.5,74
Dumbbell Bench Press,10,17.5,18
Dumbbell Incline Bench Reverse Fly,8,5,262
Dumbbell Incline Bench Reverse Fly,8,7.5,232
Dumbbell Side Raise to Front Raise,3,10,170
Dumbbell Lat Raise,4,10,0
Dumbbell Bicep Curl,10,10,8
Dumbbell Bicep Curl,11,10,6
Dumbbell Incline Fly,10,10,12
Dumbbell Incline Fly,10,10,26
EZ-Bar Skull Crusher,10,20,54
EZ-Bar Skull Crusher,10,20,10
Cable Single-Arm Lateral Raise,10,5,0
,,,
Wednesday Morning Workout,,,
Workout Start,2024-08-28 07:33:57,,
Workout End,2024-08-28 08:26:11,,
Total Duration (seconds),3134,,
Total Sets,26,,
Burned Calories,519,,
Total TVL (kgs),6011,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Dumbbell Bench Press,6,20,0
Dumbbell Bench Press,5,20,68
Dumbbell Bench Press,6,20,126
Dumbbell Bench Press,5,20,98
Machine Shoulder Press,6,10,90
Machine Shoulder Press,8,40,58
Machine Shoulder Press,8,40,260
Machine Shoulder Press,8,40,62
Machine Shoulder Press,8,40,92
Machine Seated Chest Press,3,35,142
Machine Seated Chest Press,5,30,32
Machine Seated Chest Press,5,30,74
Machine Seated Chest Press,5,30,102
Cable V-Handle Seated Row,8,59,118
Cable V-Handle Seated Row,8,59,110
Cable V-Handle Seated Row,8,59,132
Cable Bar Tricep Pushdown / Extension,10,23,116
Cable Bar Tricep Pushdown / Extension,10,23,74
Cable Bar Tricep Pushdown / Extension,10,23,80
Cable Bar Tricep Pushdown / Extension,10,23,118
Dumbbell Lat Raise,10,6,68
Dumbbell Lat Raise,10,6,74
Dumbbell Lat Raise,10,6,74
Dumbbell Hammer Curl,6,15,14
Dumbbell Hammer Curl,6,15,50
Dumbbell Hammer Curl,6,15,36
,,,
Thursday Morning Workout,,,
Workout Start,2024-08-29 10:42:03,,
Workout End,2024-08-29 11:00:58,,
Total Duration (seconds),1134,,
Total Sets,6,,
Burned Calories,165,,
Total TVL (kgs),2820,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,70,60
Barbell Deadlift,3,90,0
Barbell Deadlift,5,110,584
Barbell Deadlift,5,110,0
Barbell Deadlift,5,110,0
Barbell Deadlift,5,110,0
,,,
Friday Morning Workout,,,
Workout Start,2024-08-30 11:56:18,,
Workout End,2024-08-30 13:15:16,,
Total Duration (seconds),4738,,
Total Sets,18,,
Burned Calories,696,,
Total TVL (kgs),3575,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Bench Press,5,30,0
Barbell Bench Press,5,40,70
Barbell Bench Press,3,55,495
Barbell Bench Press,3,55,324
Barbell Bench Press,4,55,342
Barbell Bench Press,3,55,467
Barbell Deadlift,3,70,501
Dumbbell Bench Press,6,20,168
Dumbbell Bench Press,8,20,290
Barbell Bent Over Row,8,20,44
Barbell Bent Over Row,8,20,216
Dumbbell Bench Press,6,20,208
Dumbbell Fly,10,10,182
Dumbbell Fly,10,10,8
EZ-Bar Skull Crusher,10,20,52
EZ-Bar Skull Crusher,9,20,0
Dumbbell Rear Delt (Reverse) Fly,10,10,66
Dumbbell Rear Delt (Reverse) Fly,10,10,32
,,,
Monday Morning Workout,,,
Workout Start,2024-09-02 07:37:06,,
Workout End,2024-09-02 08:44:08,,
Total Duration (seconds),4022,,
Total Sets,23,,
Burned Calories,706,,
Total TVL (kgs),8722,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Barbell Deadlift,5,70,0
Barbell Deadlift,3,90,182
Barbell Deadlift,2,105,240
Barbell Deadlift,3,115,198
Barbell Deadlift,3,115,150
Barbell Deadlift,3,115,344
Barbell Deadlift,3,115,478
Barbell Back Squat,4,20,135
Barbell Back Squat,4,20,70
Barbell Back Squat,4,20,96
Barbell Back Squat,4,20,202
Dumbbell Bicep Curl,8,9,0
Dumbbell Bicep Curl,8,9,2
Dumbbell Bicep Curl,8,9,0
Machine Leg Press,12,100,209
Machine Leg Press,12,100,42
Machine Leg Press,12,100,153
Leg / Hamstring Curl Seated,10,36,48
Leg / Hamstring Curl Seated,10,36,17
Leg / Hamstring Curl Seated,10,36,193
Machine Leg Extension,10,36,0
Machine Leg Extension,10,36,57
Machine Leg Extension,10,36,93
,,,
Tuesday Morning Workout,,,
Workout Start,2024-09-03 07:34:04,,
Workout End,2024-09-03 08:24:43,,
Total Duration (seconds),3038,,
Total Sets,27,,
Burned Calories,482,,
Total TVL (kgs),6856,,
   ,,,
All Sets,,,
Exercise,Reps,Weight (kgs),Rest Time (seconds)
Dumbbell Bench Press,5,12.5,0
Dumbbell Bench Press,6,15,106
Dumbbell Bench Press,6,20,104
Dumbbell Bench Press,6,20,106
Dumbbell Bench Press,6,20,106
Dumbbell Bench Press,6,20,148
Machine Shoulder Press,5,30,134
Machine Shoulder Press,5,30,70
Machine Shoulder Press,8,40,102
Machine Shoulder Press,8,40,62
Machine Shoulder Press,7,40,68
Machine Shoulder Press,8,40,92
Machine Seated Chest Press,5,30,120
Machine Seated Chest Press,5,32.5,120
Machine Seated Chest Press,5,32.5,42
Cable V-Handle Seated Row,10,59,112
Cable V-Handle Seated Row,10,59,78
Cable V-Handle Seated Row,10,59,112
Cable Bar Tricep Pushdown / Extension,10,23,118
Cable Bar Tricep Pushdown / Extension,8,25,64
Cable Bar Tricep Pushdown / Extension,8,25,72
Dumbbell Lat Raise,10,10,76
